trimestre,region,sexo,nivel_educativo,ocupados_informales,ocupados_formales,ocupados_totales,tasa_informal
2024Q3,Magallanes,Mujeres,Media completa,5528,8665,14193,0.3894877756640597
2024Q4,Magallanes,Mujeres,Media completa,5959,8511,14470,0.4118175535590878
2023Q1,Magallanes,Mujeres,Superior incompleta,2185,4805,6990,0.3125894134477825
2023Q2,Magallanes,Mujeres,Superior incompleta,4661,5405,10066,0.463043910192728
2023Q3,Magallanes,Mujeres,Superior incompleta,3216,4512,7728,0.4161490683229814
2023Q4,Magallanes,Mujeres,Superior incompleta,6877,8752,15629,0.4400153560688464
2024Q1,Magallanes,Mujeres,Superior incompleta,1634,1991,3625,0.4507586206896551
2024Q2,Magallanes,Mujeres,Superior incompleta,1094,1285,2379,0.4598570828079025
2024Q3,Magallanes,Mujeres,Superior incompleta,547,1072,1619,0.3378628783199506
2024Q4,Magallanes,Mujeres,Superior incompleta,1784,2351,4135,0.4314389359129383
2023Q1,Magallanes,Mujeres,Superior completa,5850,7047,12897,0.4535938590369853
2023Q2,Magallanes,Mujeres,Superior completa,4257,5874,10131,0.4201954397394137
2023Q3,Magallanes,Mujeres,Superior completa,1759,2413,4172,0.4216203259827421
2023Q4,Magallanes,Mujeres,Superior completa,5590,11146,16736,0.33401051625239
2024Q1,Magallanes,Mujeres,Superior completa,2327,4466,6793,0.3425585161195348
2024Q2,Magallanes,Mujeres,Superior completa,4898,5811,10709,0.4573723036698104
2024Q3,Magallanes,Mujeres,Superior completa,1927,2979,4906,0.3927843456991439
2024Q4,Magallanes,Mujeres,Superior completa,1961,3668,5629,0.3483744892520874
2023Q1,Maule,Hombres,Sin educación,8900,12344,21244,0.4189418188665035
2023Q2,Maule,Hombres,Sin educación,5232,7355,12587,0.4156669579725113
2023Q3,Maule,Hombres,Sin educación,1538,2127,3665,0.4196452933151432
2023Q4,Maule,Hombres,Sin educación,6844,6991,13835,0.4946873870617997
2024Q1,Maule,Hombres,Sin educación,7702,11092,18794,0.4098116420134085
2024Q2,Maule,Hombres,Sin educación,1339,2525,3864,0.3465320910973085
2024Q3,Maule,Hombres,Sin educación,2108,5581,7689,0.2741578878917934
2024Q4,Maule,Hombres,Sin educación,4305,6958,11263,0.382224984462399
2023Q1,Maule,Hombres,Básica incompleta,2268,3288,5556,0.408207343412527
2023Q2,Maule,Hombres,Básica incompleta,2960,5528,8488,0.3487276154571159
2023Q3,Maule,Hombres,Básica incompleta,6126,10040,16166,0.3789434615860448
2023Q4,Maule,Hombres,Básica incompleta,2466,3861,6327,0.3897581792318634
2024Q1,Maule,Hombres,Básica incompleta,3613,5408,9021,0.4005099212947566
2024Q2,Maule,Hombres,Básica incompleta,3376,6172,9548,0.3535819019689987
2024Q3,Maule,Hombres,Básica incompleta,7587,10580,18167,0.4176253646722078
2024Q4,Maule,Hombres,Básica incompleta,7190,6999,14189,0.5067305659313552
2023Q1,Maule,Hombres,Básica completa,4920,7582,12502,0.3935370340745481
2023Q2,Maule,Hombres,Básica completa,1153,2069,3222,0.3578522656734947
2023Q3,Maule,Hombres,Básica completa,6156,7759,13915,0.442400287459576
2023Q4,Maule,Hombres,Básica completa,1227,1818,3045,0.4029556650246305
2024Q1,Maule,Hombres,Básica completa,4530,7480,12010,0.3771856786011657
2024Q2,Maule,Hombres,Básica completa,3184,6329,9513,0.3346998843687585
2024Q3,Maule,Hombres,Básica completa,2018,3848,5866,0.3440163654960791
2024Q4,Maule,Hombres,Básica completa,4878,4251,9129,0.5343411107459743
2023Q1,Maule,Hombres,Media incompleta,4628,6300,10928,0.4234992679355783
2023Q2,Maule,Hombres,Media incompleta,4301,5870,10171,0.4228689411070691
2023Q3,Maule,Hombres,Media incompleta,5533,12433,17966,0.3079706111544028
2023Q4,Maule,Hombres,Media incompleta,2108,3188,5296,0.398036253776435
2024Q1,Maule,Hombres,Media incompleta,3226,4315,7541,0.4277947221853865
2024Q2,Maule,Hombres,Media incompleta,2305,4696,7001,0.3292386801885445
2024Q3,Maule,Hombres,Media incompleta,4501,6303,10804,0.416604961125509
2024Q4,Maule,Hombres,Media incompleta,3414,4041,7455,0.4579476861167002
2023Q1,Maule,Hombres,Media completa,3768,7934,11702,0.3219962399589813
2023Q2,Maule,Hombres,Media completa,4354,5377,9731,0.4474360291850786
2023Q3,Maule,Hombres,Media completa,4812,6013,10825,0.444526558891455
2023Q4,Maule,Hombres,Media completa,4069,5463,9532,0.4268778850188837
2024Q1,Maule,Hombres,Media completa,3943,7787,11730,0.3361466325660699
2024Q2,Maule,Hombres,Media completa,3942,4797,8739,0.451081359423275
2024Q3,Maule,Hombres,Media completa,1419,1638,3057,0.4641805691854759
2024Q4,Maule,Hombres,Media completa,3157,5799,8956,0.3525011165698973
2023Q1,Maule,Hombres,Superior incompleta,2246,3547,5793,0.3877093043328155
2023Q2,Maule,Hombres,Superior incompleta,8765,10729,19494,0.4496255258028111
2023Q3,Maule,Hombres,Superior incompleta,1108,2423,3531,0.313792126876239
2023Q4,Maule,Hombres,Superior incompleta,5931,12802,18733,0.3166070570650723
2024Q1,Maule,Hombres,Superior incompleta,7123,8387,15510,0.4592520954223082
2024Q2,Maule,Hombres,Superior incompleta,5661,11991,17652,0.320700203942896
2024Q3,Maule,Hombres,Superior incompleta,6072,6846,12918,0.4700418021365536
2024Q4,Maule,Hombres,Superior incompleta,5146,8757,13903,0.3701359418830468
2023Q1,Maule,Hombres,Superior completa,719,1483,2202,0.3265213442325159
2023Q2,Maule,Hombres,Superior completa,3378,8410,11788,0.2865626060400407
2023Q3,Maule,Hombres,Superior completa,4078,6910,10988,0.3711321441572625
2023Q4,Maule,Hombres,Superior completa,3470,8078,11548,0.3004849324558365
2024Q1,Maule,Hombres,Superior completa,1064,1393,2457,0.433048433048433
2024Q2,Maule,Hombres,Superior completa,8603,11402,20005,0.4300424893776556
2024Q3,Maule,Hombres,Superior completa,1648,1859,3507,0.4699173082406615
2024Q4,Maule,Hombres,Superior completa,4476,5519,9995,0.447823911955978
2023Q1,Maule,Mujeres,Sin educación,6395,13074,19469,0.3284709024603215
2023Q2,Maule,Mujeres,Sin educación,7796,9829,17625,0.4423262411347518
2023Q3,Maule,Mujeres,Sin educación,6860,10129,16989,0.403790688092295
2023Q4,Maule,Mujeres,Sin educación,1802,2442,4244,0.4245994344957587
2024Q1,Maule,Mujeres,Sin educación,1187,2559,3746,0.3168713294180459
2024Q2,Maule,Mujeres,Sin educación,3852,4502,8354,0.4610964807277951
2024Q3,Maule,Mujeres,Sin educación,3008,8227,11235,0.2677347574543836
2024Q4,Maule,Mujeres,Sin educación,3162,3526,6688,0.4727870813397129
2023Q1,Maule,Mujeres,Básica incompleta,5957,6276,12233,0.4869614975884901
2023Q2,Maule,Mujeres,Básica incompleta,997,2134,3131,0.3184286170552539
2023Q3,Maule,Mujeres,Básica incompleta,3642,5579,9221,0.3949680078082637
2023Q4,Maule,Mujeres,Básica incompleta,3016,6847,9863,0.3057893135962689
2024Q1,Maule,Mujeres,Básica incompleta,1945,3747,5692,0.3417076598735066
2024Q2,Maule,Mujeres,Básica incompleta,5951,12181,18132,0.3282042797264505
2024Q3,Maule,Mujeres,Básica incompleta,6207,8871,15078,0.4116593712693991
2024Q4,Maule,Mujeres,Básica incompleta,5219,13796,19015,0.2744675256376545
2023Q1,Maule,Mujeres,Básica completa,4371,5075,9446,0.4627355494389159
2023Q2,Maule,Mujeres,Básica completa,2138,2780,4918,0.4347295648637657
2023Q3,Maule,Mujeres,Básica completa,1392,2176,3568,0.3901345291479821
2023Q4,Maule,Mujeres,Básica completa,3258,8775,12033,0.2707554225878833
2024Q1,Maule,Mujeres,Básica completa,985,1322,2307,0.4269614217598613
2024Q2,Maule,Mujeres,Básica completa,8773,11649,20422,0.4295857408676917
2024Q3,Maule,Mujeres,Básica completa,3264,5853,9117,0.3580125041131951
2024Q4,Maule,Mujeres,Básica completa,2343,4114,6457,0.3628620102214651
2023Q1,Maule,Mujeres,Media incompleta,2023,2872,4895,0.4132788559754852
2023Q2,Maule,Mujeres,Media incompleta,8260,10643,18903,0.4369676770882928
2023Q3,Maule,Mujeres,Media incompleta,1181,1319,2500,0.4724
2023Q4,Maule,Mujeres,Media incompleta,681,1574,2255,0.3019955654101995
2024Q1,Maule,Mujeres,Media incompleta,1722,3586,5308,0.3244159758854559
2024Q2,Maule,Mujeres,Media incompleta,5526,9088,14614,0.3781305597372382
2024Q3,Maule,Mujeres,Media incompleta,4257,6037,10294,0.413541869049932
2024Q4,Maule,Mujeres,Media incompleta,2457,3518,5975,0.4112133891213389
2023Q1,Maule,Mujeres,Media completa,7330,10257,17587,0.4167851253766987
2023Q2,Maule,Mujeres,Media completa,1066,1233,2299,0.4636798608090474
2023Q3,Maule,Mujeres,Media completa,4521,5255,9776,0.4624590834697217
2023Q4,Maule,Mujeres,Media completa,6088,5599,11687,0.5209206810986566
2024Q1,Maule,Mujeres,Media completa,6481,9781,16262,0.3985364653794121
2024Q2,Maule,Mujeres,Media completa,4097,5764,9861,0.4154751039448331
2024Q3,Maule,Mujeres,Media completa,8119,12013,20132,0.4032882972382277
2024Q4,Maule,Mujeres,Media completa,1970,3990,5960,0.3305369127516778
2023Q1,Maule,Mujeres,Superior incompleta,7651,10009,17660,0.4332389580973952
2023Q2,Maule,Mujeres,Superior incompleta,2378,2694,5072,0.4688485804416404
2023Q3,Maule,Mujeres,Superior incompleta,1756,2131,3887,0.4517622845382043
2023Q4,Maule,Mujeres,Superior incompleta,9998,13182,23180,0.4313201035375323
2024Q1,Maule,Mujeres,Superior incompleta,1163,1553,2716,0.4282032400589101
2024Q2,Maule,Mujeres,Superior incompleta,4571,9511,14082,0.3245987785825877
2024Q3,Maule,Mujeres,Superior incompleta,4646,8733,13379,0.3472606323342552
2024Q4,Maule,Mujeres,Superior incompleta,2060,4739,6799,0.3029857331960582
2023Q1,Maule,Mujeres,Superior completa,7162,7905,15067,0.4753434658525254
2023Q2,Maule,Mujeres,Superior completa,2584,3103,5687,0.454369614911201
2023Q3,Maule,Mujeres,Superior completa,4056,8579,12635,0.3210130589631975
2023Q4,Maule,Mujeres,Superior completa,6078,8736,14814,0.4102875658161198
2024Q1,Maule,Mujeres,Superior completa,5542,8867,14409,0.3846207231591366
2024Q2,Maule,Mujeres,Superior completa,4501,8909,13410,0.3356450410141685
2024Q3,Maule,Mujeres,Superior completa,1012,1652,2664,0.3798798798798798
2024Q4,Maule,Mujeres,Superior completa,1169,2038,3207,0.3645151231680698
2023Q1,Metropolitana,Hombres,Sin educación,9021,9039,18060,0.4995016611295681
2023Q2,Metropolitana,Hombres,Sin educación,6560,9619,16179,0.4054638729216886
2023Q3,Metropolitana,Hombres,Sin educación,1614,2901,4515,0.3574750830564784
2023Q4,Metropolitana,Hombres,Sin educación,1417,2294,3711,0.3818377795742387
2024Q1,Metropolitana,Hombres,Sin educación,1455,2691,4146,0.3509406657018813
2024Q2,Metropolitana,Hombres,Sin educación,813,1058,1871,0.4345269909139497
2024Q3,Metropolitana,Hombres,Sin educación,3934,6218,10152,0.3875098502758077
2024Q4,Metropolitana,Hombres,Sin educación,2362,5606,7968,0.2964357429718876
2023Q1,Metropolitana,Hombres,Básica incompleta,2175,2250,4425,0.4915254237288136
2023Q2,Metropolitana,Hombres,Básica incompleta,2229,5574,7803,0.2856593617839292
2023Q3,Metropolitana,Hombres,Básica incompleta,5147,9584,14731,0.349399226121784
2023Q4,Metropolitana,Hombres,Básica incompleta,2525,3284,5809,0.4346703391289379
2024Q1,Metropolitana,Hombres,Básica incompleta,2741,5802,8543,0.320847477466932
2024Q2,Metropolitana,Hombres,Básica incompleta,8329,12653,20982,0.3969592984462873
2024Q3,Metropolitana,Hombres,Básica incompleta,7767,13431,21198,0.3664024908010189
2024Q4,Metropolitana,Hombres,Básica incompleta,1682,3032,4714,0.3568095036062791
2023Q1,Metropolitana,Hombres,Básica completa,7739,9437,17176,0.4505705635770843
2023Q2,Metropolitana,Hombres,Básica completa,1243,1391,2634,0.4719058466211085
2023Q3,Metropolitana,Hombres,Básica completa,7192,10309,17501,0.4109479458316667
2023Q4,Metropolitana,Hombres,Básica completa,3804,4468,8272,0.4598646034816248
2024Q1,Metropolitana,Hombres,Básica completa,4727,9399,14126,0.3346311765538723
2024Q2,Metropolitana,Hombres,Básica completa,7210,7117,14327,0.5032456201577441
2024Q3,Metropolitana,Hombres,Básica completa,5202,8352,13554,0.3837981407702523
2024Q4,Metropolitana,Hombres,Básica completa,7222,9079,16301,0.4430403042758113
2023Q1,Metropolitana,Hombres,Media incompleta,1999,4012,6011,0.3325569788720678
2023Q2,Metropolitana,Hombres,Media incompleta,7731,9486,17217,0.4490329325666492
2023Q3,Metropolitana,Hombres,Media incompleta,1974,3695,5669,0.3482095607690951
2023Q4,Metropolitana,Hombres,Media incompleta,4384,6954,11338,0.3866643146939496
2024Q1,Metropolitana,Hombres,Media incompleta,7773,10440,18213,0.4267830670400263
2024Q2,Metropolitana,Hombres,Media incompleta,1398,2339,3737,0.3740968691463741
2024Q3,Metropolitana,Hombres,Media incompleta,6348,8404,14752,0.4303145336225596
2024Q4,Metropolitana,Hombres,Media incompleta,1742,4118,5860,0.2972696245733788
2023Q1,Metropolitana,Hombres,Media completa,1480,2603,4083,0.3624785696791575
2023Q2,Metropolitana,Hombres,Media completa,4031,6782,10813,0.3727920096180523
2023Q3,Metropolitana,Hombres,Media completa,5754,8357,14111,0.4077669902912621
2023Q4,Metropolitana,Hombres,Media completa,1652,1856,3508,0.4709236031927024
2024Q1,Metropolitana,Hombres,Media completa,2727,3351,6078,0.4486673247778874
2024Q2,Metropolitana,Hombres,Media completa,6045,7406,13451,0.449408965876143
2024Q3,Metropolitana,Hombres,Media completa,1384,2814,4198,0.3296808003811339
2024Q4,Metropolitana,Hombres,Media completa,5693,6376,12069,0.4717043665589527
2023Q1,Metropolitana,Hombres,Superior incompleta,1536,2058,3594,0.4273789649415693
2023Q2,Metropolitana,Hombres,Superior incompleta,7378,12909,20287,0.3636811751367871
2023Q3,Metropolitana,Hombres,Superior incompleta,7697,10318,18015,0.4272550652234249
2023Q4,Metropolitana,Hombres,Superior incompleta,5410,5129,10539,0.5133314356200778
2024Q1,Metropolitana,Hombres,Superior incompleta,2948,3803,6751,0.4366760479928899
2024Q2,Metropolitana,Hombres,Superior incompleta,2166,2391,4557,0.4753127057274522
2024Q3,Metropolitana,Hombres,Superior incompleta,8631,10905,19536,0.4417997542997543
2024Q4,Metropolitana,Hombres,Superior incompleta,1392,2406,3798,0.3665086887835703
2023Q1,Metropolitana,Hombres,Superior completa,10295,12634,22929,0.4489947228400715
2023Q2,Metropolitana,Hombres,Superior completa,5874,7804,13678,0.4294487498172247
2023Q3,Metropolitana,Hombres,Superior completa,8644,9057,17701,0.4883339924298062
2023Q4,Metropolitana,Hombres,Superior completa,2456,3693,6149,0.3994145389494227
2024Q1,Metropolitana,Hombres,Superior completa,7833,11023,18856,0.4154115400933389
2024Q2,Metropolitana,Hombres,Superior completa,7814,13425,21239,0.3679080936013936
2024Q3,Metropolitana,Hombres,Superior completa,2303,3040,5343,0.4310312558487741
2024Q4,Metropolitana,Hombres,Superior completa,589,1533,2122,0.2775683317624882
2023Q1,Metropolitana,Mujeres,Sin educación,1385,2228,3613,0.3833379463050096
2023Q2,Metropolitana,Mujeres,Sin educación,2804,4468,7272,0.3855885588558856
2023Q3,Metropolitana,Mujeres,Sin educación,5034,6488,11522,0.4369033153966325
2023Q4,Metropolitana,Mujeres,Sin educación,4485,9574,14059,0.3190127320577566
2024Q1,Metropolitana,Mujeres,Sin educación,3522,6014,9536,0.3693372483221476
2024Q2,Metropolitana,Mujeres,Sin educación,5817,6513,12330,0.4717761557177615
2024Q3,Metropolitana,Mujeres,Sin educación,5543,7445,12988,0.426778564829073
2024Q4,Metropolitana,Mujeres,Sin educación,4757,11501,16258,0.2925944150572026
2023Q1,Metropolitana,Mujeres,Básica incompleta,5782,9696,15478,0.3735624757720636
2023Q2,Metropolitana,Mujeres,Básica incompleta,1556,1895,3451,0.4508838017965807
2023Q3,Metropolitana,Mujeres,Básica incompleta,4311,5865,10176,0.4236438679245283
2023Q4,Metropolitana,Mujeres,Básica incompleta,3164,5388,8552,0.3699719363891487
2024Q1,Metropolitana,Mujeres,Básica incompleta,1924,3111,5035,0.3821251241310824
2024Q2,Metropolitana,Mujeres,Básica incompleta,4719,8764,13483,0.3499962916264926
2024Q3,Metropolitana,Mujeres,Básica incompleta,6652,7970,14622,0.4549309260019149
2024Q4,Metropolitana,Mujeres,Básica incompleta,4777,11037,15814,0.3020741115467307
2023Q1,Metropolitana,Mujeres,Básica completa,5642,8146,13788,0.4091964026689875
2023Q2,Metropolitana,Mujeres,Básica completa,3941,7950,11891,0.3314271297620049
2023Q3,Metropolitana,Mujeres,Básica completa,3294,4035,7329,0.449447400736799
2023Q4,Metropolitana,Mujeres,Básica completa,7760,10834,18594,0.4173389265354415
2024Q1,Metropolitana,Mujeres,Básica completa,1148,1656,2804,0.4094151212553495
2024Q2,Metropolitana,Mujeres,Básica completa,7213,8908,16121,0.447428819552137
2024Q3,Metropolitana,Mujeres,Básica completa,7142,10166,17308,0.4126415530390571
2024Q4,Metropolitana,Mujeres,Básica completa,758,1585,2343,0.3235168587281263
2023Q1,Metropolitana,Mujeres,Media incompleta,3153,3907,7060,0.4466005665722379
2023Q2,Metropolitana,Mujeres,Media incompleta,2022,4136,6158,0.3283533614810003
2023Q3,Metropolitana,Mujeres,Media incompleta,4739,8275,13014,0.3641463039803289
2023Q4,Metropolitana,Mujeres,Media incompleta,648,1525,2173,0.2982052462034054
2024Q1,Metropolitana,Mujeres,Media incompleta,10241,12986,23227,0.4409092866061049
2024Q2,Metropolitana,Mujeres,Media incompleta,2356,3977,6333,0.3720195799778936
2024Q3,Metropolitana,Mujeres,Media incompleta,7388,7597,14985,0.4930263596930264
2024Q4,Metropolitana,Mujeres,Media incompleta,4260,4689,8949,0.4760308414347972
2023Q1,Metropolitana,Mujeres,Media completa,5005,6679,11684,0.4283635741184526
2023Q2,Metropolitana,Mujeres,Media completa,2925,3535,6460,0.4527863777089783
2023Q3,Metropolitana,Mujeres,Media completa,5932,7827,13759,0.4311359837197471
2023Q4,Metropolitana,Mujeres,Media completa,3159,3438,6597,0.4788540245566166
2024Q1,Metropolitana,Mujeres,Media completa,1122,1842,2964,0.3785425101214575
2024Q2,Metropolitana,Mujeres,Media completa,6548,8522,15070,0.4345056403450564
2024Q3,Metropolitana,Mujeres,Media completa,2178,3293,5471,0.3980990678121001
2024Q4,Metropolitana,Mujeres,Media completa,4405,7939,12344,0.3568535320803629
2023Q1,Metropolitana,Mujeres,Superior incompleta,3524,5354,8878,0.3969362469024555
2023Q2,Metropolitana,Mujeres,Superior incompleta,8599,8272,16871,0.5096911860589177
2023Q3,Metropolitana,Mujeres,Superior incompleta,6218,11195,17413,0.3570895308103141
2023Q4,Metropolitana,Mujeres,Superior incompleta,6669,8503,15172,0.4395597152649618
2024Q1,Metropolitana,Mujeres,Superior incompleta,1300,3504,4804,0.2706078268109908
2024Q2,Metropolitana,Mujeres,Superior incompleta,6505,6233,12738,0.5106767153399278
2024Q3,Metropolitana,Mujeres,Superior incompleta,3502,4774,8276,0.4231512808119864
2024Q4,Metropolitana,Mujeres,Superior incompleta,9918,9227,19145,0.5180464873335074
2023Q1,Metropolitana,Mujeres,Superior completa,2228,3081,5309,0.4196647202863062
2023Q2,Metropolitana,Mujeres,Superior completa,4478,7892,12370,0.3620048504446241
2023Q3,Metropolitana,Mujeres,Superior completa,1881,2489,4370,0.4304347826086956
2023Q4,Metropolitana,Mujeres,Superior completa,9584,10580,20164,0.4753025193414005
2024Q1,Metropolitana,Mujeres,Superior completa,8697,8573,17270,0.5035900405327157
2024Q2,Metropolitana,Mujeres,Superior completa,1502,3490,4992,0.3008814102564102
2024Q3,Metropolitana,Mujeres,Superior completa,4930,11302,16232,0.3037210448496796
2024Q4,Metropolitana,Mujeres,Superior completa,6363,9324,15687,0.4056224899598393
2023Q1,O’Higgins,Hombres,Sin educación,5419,5398,10817,0.5009706942775262
2023Q2,O’Higgins,Hombres,Sin educación,3450,3771,7221,0.4777731616119651
2023Q3,O’Higgins,Hombres,Sin educación,1069,1698,2767,0.3863389953017708
2023Q4,O’Higgins,Hombres,Sin educación,1788,3407,5195,0.344177093358999
2024Q1,O’Higgins,Hombres,Sin educación,4515,7302,11817,0.3820766692053821
2024Q2,O’Higgins,Hombres,Sin educación,5260,8537,13797,0.3812422990505182
2024Q3,O’Higgins,Hombres,Sin educación,9222,13159,22381,0.4120459318171663
2024Q4,O’Higgins,Hombres,Sin educación,2219,4947,7166,0.3096567122523025
2023Q1,O’Higgins,Hombres,Básica incompleta,2559,4342,6901,0.3708158237936531
2023Q2,O’Higgins,Hombres,Básica incompleta,1674,2237,3911,0.428023523395551
2023Q3,O’Higgins,Hombres,Básica incompleta,987,1397,2384,0.4140100671140939
2023Q4,O’Higgins,Hombres,Básica incompleta,5173,10118,15291,0.3383035772676738
2024Q1,O’Higgins,Hombres,Básica incompleta,5243,7206,12449,0.4211583259699574
2024Q2,O’Higgins,Hombres,Básica incompleta,4359,10054,14413,0.3024353014639561
2024Q3,O’Higgins,Hombres,Básica incompleta,6049,8596,14645,0.4130419938545578
2024Q4,O’Higgins,Hombres,Básica incompleta,4683,6058,10741,0.4359929243087236
2023Q1,O’Higgins,Hombres,Básica completa,6626,9768,16394,0.4041722581432231
2023Q2,O’Higgins,Hombres,Básica completa,5007,10371,15378,0.3255950058525166
2023Q3,O’Higgins,Hombres,Básica completa,8495,9955,18450,0.4604336043360433
2023Q4,O’Higgins,Hombres,Básica completa,4347,6171,10518,0.4132915002852253
2024Q1,O’Higgins,Hombres,Básica completa,4816,6144,10960,0.4394160583941606
2024Q2,O’Higgins,Hombres,Básica completa,5628,10784,16412,0.3429198147696807
2024Q3,O’Higgins,Hombres,Básica completa,2780,4270,7050,0.3943262411347518
2024Q4,O’Higgins,Hombres,Básica completa,3138,3934,7072,0.4437217194570135
2023Q1,O’Higgins,Hombres,Media incompleta,2437,5348,7785,0.3130378933847142
2023Q2,O’Higgins,Hombres,Media incompleta,5621,14296,19917,0.2822212180549279
2023Q3,O’Higgins,Hombres,Media incompleta,853,1550,2403,0.3549729504785684
2023Q4,O’Higgins,Hombres,Media incompleta,9541,10803,20344,0.4689834840739284
2024Q1,O’Higgins,Hombres,Media incompleta,4339,5030,9369,0.4631230654285409
2024Q2,O’Higgins,Hombres,Media incompleta,5165,7849,13014,0.3968802827723989
2024Q3,O’Higgins,Hombres,Media incompleta,6878,11154,18032,0.381433007985803
2024Q4,O’Higgins,Hombres,Media incompleta,981,2520,3501,0.2802056555269923
2023Q1,O’Higgins,Hombres,Media completa,1912,4393,6305,0.3032513877874702
2023Q2,O’Higgins,Hombres,Media completa,2856,6262,9118,0.3132265847773635
2023Q3,O’Higgins,Hombres,Media completa,1075,2009,3084,0.3485732814526588
2023Q4,O’Higgins,Hombres,Media completa,7971,10211,18182,0.43840061599384
2024Q1,O’Higgins,Hombres,Media completa,6264,7218,13482,0.4646194926568758
2024Q2,O’Higgins,Hombres,Media completa,3632,6632,10264,0.3538581449727201
2024Q3,O’Higgins,Hombres,Media completa,5439,5787,11226,0.4845002672367717
2024Q4,O’Higgins,Hombres,Media completa,6329,8407,14736,0.4294923995656894
2023Q1,O’Higgins,Hombres,Superior incompleta,6780,8734,15514,0.4370246229212324
2023Q2,O’Higgins,Hombres,Superior incompleta,4313,6245,10558,0.4085053987497632
2023Q3,O’Higgins,Hombres,Superior incompleta,1447,3285,4732,0.3057903634826712
2023Q4,O’Higgins,Hombres,Superior incompleta,2946,5335,8281,0.3557541359739162
2024Q1,O’Higgins,Hombres,Superior incompleta,6644,13770,20414,0.3254629176055648
2024Q2,O’Higgins,Hombres,Superior incompleta,3353,5652,9005,0.3723486951693504
2024Q3,O’Higgins,Hombres,Superior incompleta,1718,1724,3442,0.4991284137129576
2024Q4,O’Higgins,Hombres,Superior incompleta,3632,7713,11345,0.3201410312913177
2023Q1,O’Higgins,Hombres,Superior completa,3231,2961,6192,0.5218023255813954
2023Q2,O’Higgins,Hombres,Superior completa,1987,2313,4300,0.462093023255814
2023Q3,O’Higgins,Hombres,Superior completa,2186,4512,6698,0.3263660794266945
2023Q4,O’Higgins,Hombres,Superior completa,1481,2571,4052,0.3654985192497532
2024Q1,O’Higgins,Hombres,Superior completa,5147,8249,13396,0.3842191699014631
2024Q2,O’Higgins,Hombres,Superior completa,1579,3118,4697,0.3361720246966148
2024Q3,O’Higgins,Hombres,Superior completa,7208,9205,16413,0.4391640772558338
2024Q4,O’Higgins,Hombres,Superior completa,9249,9245,18494,0.5001081431815724
2023Q1,O’Higgins,Mujeres,Sin educación,1730,2332,4062,0.4258985721319547
2023Q2,O’Higgins,Mujeres,Sin educación,2580,4062,6642,0.3884372177055104
2023Q3,O’Higgins,Mujeres,Sin educación,3066,6352,9418,0.3255468252282862
2023Q4,O’Higgins,Mujeres,Sin educación,1228,2838,4066,0.3020167240531234
2024Q1,O’Higgins,Mujeres,Sin educación,7973,13468,21441,0.3718576558929154
2024Q2,O’Higgins,Mujeres,Sin educación,2826,3851,6677,0.4232439718436424
2024Q3,O’Higgins,Mujeres,Sin educación,1128,1757,2885,0.3909878682842287
2024Q4,O’Higgins,Mujeres,Sin educación,2043,2516,4559,0.4481245887255977
2023Q1,O’Higgins,Mujeres,Básica incompleta,4735,6615,11350,0.4171806167400881
2023Q2,O’Higgins,Mujeres,Básica incompleta,7664,9305,16969,0.4516471212210501
2023Q3,O’Higgins,Mujeres,Básica incompleta,9133,11619,20752,0.4401021588280647
2023Q4,O’Higgins,Mujeres,Básica incompleta,5474,10531,16005,0.342018119337707
2024Q1,O’Higgins,Mujeres,Básica incompleta,2357,2912,5269,0.4473334598595559
2024Q2,O’Higgins,Mujeres,Básica incompleta,10347,9066,19413,0.5329933549683202
2024Q3,O’Higgins,Mujeres,Básica incompleta,5055,8240,13295,0.3802181271154569
2024Q4,O’Higgins,Mujeres,Básica incompleta,7685,11418,19103,0.4022928335863477
2023Q1,O’Higgins,Mujeres,Básica completa,2658,5533,8191,0.3245025027469173
2023Q2,O’Higgins,Mujeres,Básica completa,2786,3719,6505,0.4282859338970023
2023Q3,O’Higgins,Mujeres,Básica completa,1058,1289,2347,0.4507882403067746
2023Q4,O’Higgins,Mujeres,Básica completa,3150,4234,7384,0.4265980498374864
2024Q1,O’Higgins,Mujeres,Básica completa,681,2007,2688,0.2533482142857143
2024Q2,O’Higgins,Mujeres,Básica completa,5903,6158,12061,0.4894287372523008
2024Q3,O’Higgins,Mujeres,Básica completa,5086,9362,14448,0.3520210409745293
2024Q4,O’Higgins,Mujeres,Básica completa,3618,4729,8347,0.4334491434048161
2023Q1,O’Higgins,Mujeres,Media incompleta,2582,4509,7091,0.3641235368777323
2023Q2,O’Higgins,Mujeres,Media incompleta,2277,3487,5764,0.3950381679389313
2023Q3,O’Higgins,Mujeres,Media incompleta,3015,4075,7090,0.42524682651622
2023Q4,O’Higgins,Mujeres,Media incompleta,4912,7447,12359,0.3974431588316207
2024Q1,O’Higgins,Mujeres,Media incompleta,9242,9490,18732,0.493380311765962
2024Q2,O’Higgins,Mujeres,Media incompleta,2401,3528,5929,0.4049586776859504
2024Q3,O’Higgins,Mujeres,Media incompleta,3614,5454,9068,0.3985443317159241
2024Q4,O’Higgins,Mujeres,Media incompleta,6032,6424,12456,0.4842646114322415
2023Q1,O’Higgins,Mujeres,Media completa,5086,6020,11106,0.457950657302359
2023Q2,O’Higgins,Mujeres,Media completa,3610,3944,7554,0.4778925072809107
2023Q3,O’Higgins,Mujeres,Media completa,3761,6978,10739,0.350218828568768
